heart_rate,light,stress_score,stress_category
79,2612,35.0,Normal
71,2769,21.4,Normal
98,1433,52.5,Mild Stress
128,577,76.1,High Stress
92,1889,41.0,Mild Stress
61,3849,8.8,Relaxed
107,990,64.3,Moderate Stress
73,3469,17.7,Normal
141,454,89.1,High Stress
139,759,75.9,High Stress
60,3691,7.9,Relaxed
107,951,60.3,Moderate Stress
58,3126,10.7,Relaxed
84,2375,34.1,Mild Stress
69,3581,8.6,Relaxed
140,433,84.5,High Stress
146,705,86.0,High Stress
77,3096,21.5,Normal
62,3218,13.5,Relaxed
77,3240,27.7,Normal
80,2301,35.8,Normal
59,3549,6.6,Relaxed
115,974,58.3,Moderate Stress
70,2392,31.1,Normal
59,2969,6.4,Relaxed
132,406,85.8,High Stress
75,2626,23.2,Normal
89,1743,37.3,Mild Stress
77,2411,37.8,Normal
71,3278,26.2,Relaxed
95,1877,46.9,Mild Stress
94,1697,45.4,Mild Stress
56,3254,13.2,Relaxed
94,1723,51.3,Mild Stress
69,2770,14.7,Relaxed
113,1723,61.0,Moderate Stress
91,2225,46.6,Mild Stress
98,2001,47.9,Mild Stress
105,1371,53.9,Moderate Stress
82,3147,24.2,Normal
60,3484,8.7,Relaxed
142,336,83.7,High Stress
107,1119,59.2,Moderate Stress
58,2922,19.9,Relaxed
84,1903,41.8,Mild Stress
123,436,78.0,High Stress
140,677,80.5,High Stress
143,1105,85.2,High Stress
104,1350,53.9,Moderate Stress
88,2063,46.7,Mild Stress
108,1352,64.0,Moderate Stress
80,2544,37.9,Normal
144,566,85.0,High Stress
75,2969,24.9,Normal
103,1477,52.9,Moderate Stress
112,1043,61.5,Moderate Stress
90,1914,52.7,Mild Stress
87,1630,42.4,Mild Stress
127,309,86.1,High Stress
65,3834,7.3,Relaxed
113,1424,54.6,Moderate Stress
86,1712,46.6,Mild Stress
133,383,79.6,High Stress
101,2012,45.2,Mild Stress
84,1954,34.1,Normal
95,2472,39.9,Mild Stress
123,518,76.3,High Stress
93,1625,44.0,Mild Stress
86,3322,27.2,Normal
120,1015,71.0,Moderate Stress
78,3446,13.6,Normal
64,3394,4.5,Relaxed
59,3773,4.2,Relaxed
114,1275,61.6,Moderate Stress
142,336,92.0,High Stress
149,744,83.5,High Stress
95,1002,59.7,Moderate Stress
63,2693,20.2,Relaxed
108,423,65.8,Moderate Stress
108,1690,55.3,Moderate Stress
67,3879,13.6,Relaxed
104,905,59.1,Moderate Stress
82,3048,30.3,Normal
59,3153,14.6,Relaxed
108,815,71.3,High Stress
81,2054,34.6,Mild Stress
63,3224,11.7,Relaxed
109,1060,66.6,Moderate Stress
78,3069,31.2,Normal
113,379,66.0,Moderate Stress
74,2300,29.1,Normal
126,419,77.0,High Stress
90,1976,41.9,Mild Stress
63,3466,13.4,Relaxed
134,891,75.5,High Stress
127,578,84.5,High Stress
109,888,65.9,Moderate Stress
58,3388,7.4,Relaxed
85,2030,40.7,Mild Stress
121,1396,69.2,Moderate Stress
62,3381,14.2,Relaxed
139,1077,76.1,High Stress
91,1728,42.8,Mild Stress
127,538,68.2,High Stress
80,2567,33.4,Normal
93,1759,49.7,Mild Stress
74,2928,18.9,Normal
65,3061,15.2,Relaxed
141,222,84.0,High Stress
95,1223,50.9,Mild Stress
136,339,90.1,High Stress
151,161,98.7,High Stress
111,1641,59.5,Moderate Stress
115,650,74.2,Moderate Stress
81,2784,26.4,Normal
60,2715,26.7,Relaxed
145,799,86.7,High Stress
110,1382,53.2,Moderate Stress
95,1849,51.6,Mild Stress
56,3642,4.8,Relaxed
133,869,74.3,High Stress
91,1989,47.9,Mild Stress
109,622,66.0,Moderate Stress
61,2903,18.1,Relaxed
123,1184,64.4,High Stress
96,1096,57.9,Mild Stress
96,2533,39.2,Mild Stress
83,1656,48.1,Mild Stress
99,2402,43.9,Mild Stress
54,2973,7.5,Relaxed
116,1144,65.7,Moderate Stress
59,3388,11.2,Relaxed
87,687,58.9,Mild Stress
62,3040,17.8,Relaxed
69,2857,20.9,Normal
106,689,59.8,Moderate Stress
133,866,75.8,High Stress
145,1186,76.5,High Stress
111,1220,65.0,Moderate Stress
62,3088,17.1,Relaxed
77,2584,34.0,Normal
101,2153,49.3,Mild Stress
91,1568,46.3,Mild Stress
110,1494,54.6,Moderate Stress
146,153,94.0,High Stress
91,1988,42.5,Mild Stress
104,1385,56.9,Moderate Stress
65,4023,1.8,Relaxed
56,3144,12.3,Relaxed
101,1193,60.6,Moderate Stress
144,792,86.1,High Stress
94,2061,44.5,Mild Stress
74,2582,27.6,Normal
134,329,85.6,High Stress
122,157,77.5,Moderate Stress
94,1702,41.6,Mild Stress
65,2910,22.4,Relaxed
115,1476,66.5,Moderate Stress
115,832,75.1,Moderate Stress
113,877,66.0,Moderate Stress
98,1508,47.1,Mild Stress
137,818,83.7,High Stress
136,1182,71.1,High Stress
138,1019,81.7,High Stress
105,1242,60.5,Moderate Stress
105,1105,55.1,Moderate Stress
81,3327,28.2,Normal
143,610,86.7,High Stress
73,3169,20.6,Normal
138,332,87.7,High Stress
131,18,87.5,High Stress
113,1429,54.9,Moderate Stress
61,3491,12.6,Relaxed
58,3084,11.5,Relaxed
135,822,78.6,High Stress
147,584,83.2,High Stress
147,367,81.9,High Stress
154,519,93.3,High Stress
76,3219,26.9,Normal
100,1555,48.9,Mild Stress
64,3044,15.7,Relaxed
119,888,68.2,Moderate Stress
109,1265,57.1,Moderate Stress
72,2407,37.3,Normal
91,1750,42.8,Mild Stress
114,1708,56.6,Moderate Stress
93,2236,41.2,Mild Stress
137,949,80.1,High Stress
72,2409,34.3,Normal
76,2305,38.4,Normal
88,1860,46.4,Mild Stress
111,947,65.2,Moderate Stress
81,2682,34.5,Normal
70,3409,22.8,Relaxed
80,3106,22.8,Normal
133,541,77.0,High Stress
107,1090,62.7,Moderate Stress
95,2460,35.0,Mild Stress
125,567,73.4,High Stress
108,1375,57.3,Moderate Stress
83,1869,44.2,Mild Stress
67,2912,16.1,Relaxed
65,3412,16.2,Relaxed
72,3085,19.2,Relaxed
81,3092,27.8,Normal
67,2667,29.0,Normal
123,423,74.0,High Stress
68,3194,17.0,Relaxed
60,3417,4.7,Relaxed
93,1735,44.8,Mild Stress
145,515,88.0,High Stress
57,3205,11.1,Relaxed
101,2155,46.8,Mild Stress
105,934,58.9,Moderate Stress
79,2022,35.0,Normal
62,2550,26.0,Relaxed
78,2540,24.8,Normal
64,3503,12.8,Relaxed
114,1422,58.4,Moderate Stress
137,554,84.3,High Stress
82,2402,28.4,Normal
77,3596,19.2,Normal
117,1372,63.0,Moderate Stress
91,1775,42.7,Mild Stress
138,453,82.3,High Stress
80,2825,29.3,Normal
145,349,85.5,High Stress
134,849,78.8,High Stress
79,2397,28.5,Normal
92,2234,40.0,Mild Stress
90,1932,41.6,Mild Stress
64,3681,15.0,Relaxed
64,3114,20.7,Relaxed
88,2151,42.5,Mild Stress
86,870,55.9,Mild Stress
92,1912,45.0,Mild Stress
138,183,87.0,High Stress
143,671,86.1,High Stress
106,1293,67.3,Moderate Stress
84,3494,27.1,Normal
76,2779,25.3,Normal
69,3654,14.3,Relaxed
75,2497,26.7,Normal
83,2104,33.9,Normal
106,978,63.1,Moderate Stress
63,2923,13.5,Relaxed
101,1052,58.1,Moderate Stress
64,3406,19.5,Relaxed
143,649,81.7,High Stress
92,1934,46.2,Mild Stress
115,1526,64.7,Moderate Stress
105,1580,57.4,Moderate Stress
126,570,78.3,High Stress
78,3417,24.4,Normal
116,692,71.2,Moderate Stress
112,1407,60.1,Moderate Stress
111,943,61.7,Moderate Stress
93,2144,38.2,Mild Stress
89,1688,41.1,Mild Stress
141,539,94.4,High Stress
95,1857,48.2,Mild Stress
142,534,90.8,High Stress
92,1462,45.7,Mild Stress
77,2443,30.6,Normal
64,2898,13.4,Relaxed
71,2201,28.4,Normal
82,1761,36.8,Mild Stress
63,3595,12.9,Relaxed
115,1492,67.2,Moderate Stress
142,791,84.2,High Stress
66,3704,16.8,Relaxed
90,1649,49.0,Mild Stress
104,996,63.3,Moderate Stress
65,3454,4.3,Relaxed
63,3521,14.9,Relaxed
62,3557,12.0,Relaxed
109,1207,61.0,Moderate Stress
134,674,71.4,High Stress
75,3161,22.0,Normal
61,2518,15.7,Normal
111,953,65.4,Moderate Stress
76,2957,27.4,Normal
99,707,53.4,Moderate Stress
58,3252,15.4,Relaxed
103,1197,62.2,Moderate Stress
82,2742,28.6,Normal
120,640,66.2,Moderate Stress
90,881,57.2,Mild Stress
139,417,79.3,High Stress
80,2227,35.5,Normal
87,2539,37.2,Normal
103,996,58.5,Moderate Stress
139,551,83.1,High Stress
134,99,84.7,High Stress
136,433,78.1,High Stress
71,2679,35.7,Normal
134,259,74.8,High Stress
90,1915,40.6,Mild Stress
109,1179,55.8,Moderate Stress
128,897,74.1,High Stress
132,835,72.9,High Stress
64,2685,16.0,Relaxed
138,590,86.9,High Stress
119,519,73.5,High Stress
114,1126,63.9,Moderate Stress
89,2010,43.0,Mild Stress
104,1877,59.2,Moderate Stress
121,808,72.6,High Stress
74,2365,33.7,Normal
126,130,71.4,High Stress
130,576,84.1,High Stress
123,65,77.8,High Stress
94,1073,53.3,Mild Stress
129,931,74.0,High Stress
78,3015,23.9,Normal
61,3533,10.5,Relaxed
87,3079,27.9,Normal
70,2603,28.9,Normal
122,1001,63.2,Moderate Stress
93,2040,37.5,Mild Stress
114,1011,68.7,Moderate Stress
114,1226,68.4,Moderate Stress
73,2804,29.3,Normal
114,1619,66.5,Moderate Stress
88,2189,40.3,Mild Stress
94,1352,51.5,Mild Stress
133,661,79.1,High Stress
94,1865,45.9,Mild Stress
69,2964,24.8,Relaxed
75,2672,32.2,Normal
94,1461,44.6,Mild Stress
62,3494,10.0,Relaxed
72,2627,20.7,Normal
78,3147,24.9,Normal
125,675,74.0,High Stress
114,1196,61.9,Moderate Stress
84,2437,40.0,Mild Stress
120,463,75.4,High Stress
92,2064,37.4,Mild Stress
131,735,72.7,High Stress
125,451,82.1,High Stress
82,3037,21.1,Normal
83,2747,28.6,Normal
93,1532,50.2,Moderate Stress
104,1035,58.4,Moderate Stress
85,2659,30.8,Normal
77,2744,18.5,Normal
153,734,92.3,High Stress
146,666,84.2,High Stress
70,3421,22.9,Relaxed
99,1974,50.1,Mild Stress
134,661,83.4,High Stress
115,1099,71.1,Moderate Stress
62,3400,14.1,Relaxed
90,1561,47.1,Mild Stress
112,1084,60.0,Moderate Stress
138,614,82.0,High Stress
62,2941,19.4,Relaxed
76,2599,25.7,Normal
57,2996,10.2,Relaxed
61,3459,15.8,Relaxed
131,540,79.0,High Stress
141,567,89.2,High Stress
120,1434,61.3,Moderate Stress
95,2092,42.8,Mild Stress
87,2264,40.7,Mild Stress
86,2291,37.1,Normal
96,1580,49.4,Mild Stress
94,1853,47.5,Mild Stress
90,1712,39.1,Mild Stress
67,2888,25.2,Relaxed
135,231,76.7,High Stress
116,983,63.7,Moderate Stress
64,3405,15.0,Relaxed
66,2640,16.9,Relaxed
72,2405,24.0,Normal
118,1125,68.3,Moderate Stress
65,2722,19.9,Relaxed
76,2650,28.3,Normal
107,1570,55.0,Moderate Stress
115,1159,59.6,Moderate Stress
80,2448,25.8,Normal
86,2114,35.1,Mild Stress
111,915,63.5,Moderate Stress
54,3450,10.9,Relaxed
104,1449,52.8,Moderate Stress
55,3225,11.0,Relaxed
108,1888,54.8,Moderate Stress
55,3078,11.2,Relaxed
76,2611,31.3,Normal
107,1187,56.0,Moderate Stress
61,3112,19.0,Relaxed
93,1362,51.5,Mild Stress
106,1450,54.7,Moderate Stress
111,1246,62.6,Moderate Stress
98,2322,38.7,Mild Stress
88,1713,37.7,Mild Stress
98,2101,47.4,Mild Stress
137,620,85.7,High Stress
106,1404,60.3,Moderate Stress
93,1602,53.1,Mild Stress
62,3192,9.2,Relaxed
103,575,61.5,Moderate Stress
81,2576,30.6,Normal
84,2707,37.6,Normal
80,2121,35.5,Normal
114,967,67.9,Moderate Stress
134,376,79.3,High Stress
106,1204,55.3,Moderate Stress
85,2159,35.6,Mild Stress
101,2259,48.9,Mild Stress
125,394,77.2,High Stress
135,632,81.2,High Stress
108,682,64.7,Moderate Stress
105,1256,55.8,Moderate Stress
61,3139,17.5,Relaxed
80,2680,36.0,Normal
67,2511,25.3,Normal
86,2140,41.9,Mild Stress
65,3334,17.7,Relaxed
57,2739,18.9,Relaxed
110,908,68.9,Moderate Stress
56,3515,11.7,Relaxed
76,3009,22.4,Normal
94,1486,50.1,Mild Stress
89,2131,42.0,Mild Stress
54,3028,10.8,Relaxed
115,1005,72.4,Moderate Stress
93,1865,50.6,Mild Stress
102,1837,48.3,Mild Stress
81,2125,38.6,Normal
87,2388,42.0,Normal
86,1741,35.7,Mild Stress
132,283,76.3,High Stress
74,2527,25.2,Normal
136,284,80.9,High Stress
82,2380,40.2,Normal
118,1652,62.4,Moderate Stress
141,651,81.6,High Stress
84,1379,50.6,Mild Stress
69,3189,25.0,Relaxed
130,197,75.6,High Stress
114,611,65.9,Moderate Stress
143,688,81.0,High Stress
63,3305,18.2,Relaxed
118,1416,64.0,Moderate Stress
92,1675,47.9,Mild Stress
137,899,86.3,High Stress
119,656,78.4,High Stress
62,3132,20.0,Relaxed
92,2273,35.0,Mild Stress
121,1500,68.4,High Stress
98,2612,44.8,Mild Stress
108,1431,57.4,Moderate Stress
57,2747,19.7,Relaxed
69,3724,18.8,Relaxed
65,2917,14.2,Relaxed
110,686,66.8,Moderate Stress
74,3185,26.0,Normal
69,2427,34.4,Normal
74,3054,24.8,Normal
131,832,84.5,High Stress
61,3878,5.8,Relaxed
76,3827,15.3,Normal
92,1948,43.1,Mild Stress
86,1187,50.2,Mild Stress
98,1832,51.3,Mild Stress
82,2213,40.5,Mild Stress
60,3229,19.2,Relaxed
121,931,67.1,Moderate Stress
62,2749,20.9,Relaxed
70,2465,30.1,Normal
80,1938,35.6,Normal
68,2427,19.5,Normal
92,2077,43.8,Mild Stress
62,3444,9.8,Relaxed
87,2334,31.1,Mild Stress
75,2973,22.8,Normal
68,3557,22.6,Relaxed
75,2983,23.4,Normal
87,2188,36.7,Mild Stress
92,1657,48.7,Mild Stress
110,1058,61.6,Moderate Stress
64,3553,12.4,Relaxed
92,2071,38.5,Mild Stress
65,3646,7.1,Relaxed
72,3438,17.1,Normal
90,1016,48.6,Mild Stress
65,3490,13.7,Relaxed
142,251,83.7,High Stress
110,1342,53.7,Moderate Stress
100,1511,60.3,Mild Stress
131,520,83.2,High Stress
104,1231,60.9,Moderate Stress
80,3011,23.8,Normal
79,3262,34.8,Normal
109,1026,68.4,Moderate Stress
68,3570,16.0,Relaxed
58,2987,15.3,Relaxed
85,2086,38.2,Mild Stress
126,508,78.5,High Stress
59,3668,7.0,Relaxed
68,3497,12.2,Relaxed
138,265,90.8,High Stress
90,1721,55.7,Mild Stress
71,2421,26.4,Normal
85,2588,31.9,Normal
111,502,75.6,Moderate Stress
86,1527,42.5,Mild Stress
119,976,71.0,Moderate Stress
66,3004,13.1,Relaxed
141,177,85.3,High Stress
92,1300,51.4,Mild Stress
97,1325,55.0,Moderate Stress
97,1043,58.4,Moderate Stress
109,1364,61.3,Moderate Stress
106,862,59.5,Moderate Stress
92,1668,43.2,Mild Stress
144,533,86.0,High Stress
56,2844,12.1,Relaxed
123,1111,63.8,Moderate Stress
130,799,76.8,High Stress
94,1676,42.4,Mild Stress
83,1736,40.4,Mild Stress
76,2306,29.1,Normal
127,599,75.8,High Stress
61,3275,17.6,Relaxed
141,314,83.9,High Stress
146,239,82.8,High Stress
117,1455,74.3,Moderate Stress
90,2194,45.5,Mild Stress
141,1161,81.3,High Stress
69,3162,21.7,Relaxed
120,603,75.0,High Stress
132,301,81.3,High Stress
132,608,78.8,High Stress
115,423,67.0,High Stress
94,1518,47.4,Mild Stress
99,1918,47.4,Mild Stress
76,3189,24.9,Normal
115,1169,61.8,Moderate Stress
100,1760,50.4,Mild Stress
63,3515,0.7,Relaxed
93,1749,41.9,Mild Stress
79,2591,21.0,Normal
142,640,86.7,High Stress
81,2415,26.0,Normal
70,3253,18.8,Relaxed
62,3321,14.4,Relaxed
67,3440,13.3,Relaxed
121,1481,64.5,Moderate Stress
95,1941,48.6,Mild Stress
64,2972,20.9,Relaxed
78,2258,32.1,Normal
142,592,83.2,High Stress
92,1508,45.1,Mild Stress
143,219,85.0,High Stress
136,555,88.6,High Stress
83,1793,39.4,Mild Stress
56,3174,8.8,Relaxed
94,1398,52.3,Mild Stress
129,609,73.0,High Stress
92,1848,51.6,Mild Stress
133,749,65.1,High Stress
69,3596,14.9,Relaxed
82,2924,21.3,Normal
79,2925,24.2,Normal
64,2835,25.4,Relaxed
113,1154,52.9,Moderate Stress
69,3194,23.0,Relaxed
72,3127,21.5,Relaxed
67,2824,19.7,Relaxed
100,929,63.0,Moderate Stress
95,1571,51.0,Mild Stress
84,2850,32.6,Normal
91,1856,47.1,Mild Stress
64,3412,18.2,Relaxed
100,1574,59.6,Moderate Stress
65,3268,16.4,Relaxed
62,3189,16.6,Relaxed
57,3466,5.5,Relaxed
62,3536,20.1,Relaxed
74,2632,28.6,Normal
126,1248,66.9,Moderate Stress
70,2861,21.8,Normal
115,1419,61.1,Moderate Stress
67,3125,10.7,Relaxed
63,3230,19.1,Relaxed
145,421,89.6,High Stress
77,3183,21.1,Normal
64,3346,17.0,Relaxed
129,375,84.3,High Stress
81,3184,20.1,Normal
88,2829,31.8,Normal
104,2366,39.7,Mild Stress
78,2662,31.0,Normal
76,3223,19.6,Normal
132,749,86.2,High Stress
86,1664,37.3,Mild Stress
95,2223,43.9,Mild Stress
62,3005,20.1,Relaxed
52,3186,11.1,Relaxed
77,2319,34.7,Normal
63,3603,20.3,Relaxed
127,533,74.1,High Stress
114,1100,66.1,Moderate Stress
135,618,78.6,High Stress
80,2915,31.5,Normal
78,3191,21.6,Normal
63,3490,15.6,Relaxed
67,3548,12.1,Relaxed
119,685,69.0,Moderate Stress
101,2830,40.6,Mild Stress
100,2072,45.9,Mild Stress
140,247,83.9,High Stress
89,1734,45.5,Mild Stress
92,1529,57.4,Mild Stress
136,531,75.3,High Stress
67,2018,27.0,Normal
95,1766,45.2,Mild Stress
106,948,67.5,Moderate Stress
70,3528,11.4,Normal
64,3837,12.0,Relaxed
79,2762,28.0,Normal
96,1821,41.4,Mild Stress
131,468,75.4,High Stress
99,1866,47.0,Mild Stress
123,526,79.3,High Stress
91,1796,47.0,Mild Stress
60,3595,8.7,Relaxed
101,990,60.5,Moderate Stress
133,622,76.4,High Stress
111,764,63.1,Moderate Stress
53,2644,10.2,Relaxed
120,0,71.5,High Stress
87,1921,40.0,Mild Stress
83,2696,28.5,Normal
70,3062,22.4,Normal
102,1602,54.4,Moderate Stress
92,1395,53.6,Mild Stress
88,1893,38.7,Mild Stress
72,2395,29.0,Normal
72,3756,8.6,Relaxed
110,677,63.1,Moderate Stress
130,278,75.8,High Stress
59,2735,15.1,Relaxed
147,677,86.1,High Stress
104,1634,51.0,Moderate Stress
76,2275,38.6,Normal
90,1965,48.3,Mild Stress
113,1020,64.2,Moderate Stress
138,204,83.0,High Stress
143,859,82.2,High Stress
97,1959,46.3,Mild Stress
58,3125,9.6,Relaxed
95,2027,45.4,Mild Stress
119,1089,61.6,Moderate Stress
68,3228,22.0,Relaxed
92,1635,47.3,Mild Stress
60,3475,14.9,Relaxed
104,1032,66.3,Moderate Stress
97,2221,42.6,Mild Stress
78,1724,39.9,Mild Stress
67,2196,26.5,Normal
79,2508,30.4,Normal
67,3134,19.6,Relaxed
106,1169,59.4,Moderate Stress
133,473,84.5,High Stress
88,1474,45.1,Mild Stress
61,2755,14.8,Relaxed
105,1348,59.2,Moderate Stress
79,2459,30.8,Normal
67,3818,9.5,Relaxed
105,1535,55.2,Moderate Stress
111,848,63.3,Moderate Stress
130,554,72.8,High Stress
132,736,79.6,High Stress
62,3426,12.7,Relaxed
76,2121,36.2,Normal
129,549,77.7,High Stress
78,2285,35.8,Normal
57,2945,20.4,Relaxed
93,2061,43.8,Mild Stress
62,3106,22.9,Relaxed
66,2879,22.3,Relaxed
110,809,62.6,Moderate Stress
91,1028,51.9,Moderate Stress
94,2372,40.7,Mild Stress
58,2859,13.7,Relaxed
77,2527,36.0,Normal
139,784,75.3,High Stress
83,2478,40.5,Normal
67,3348,18.4,Relaxed
117,991,73.3,Moderate Stress
60,3383,9.5,Relaxed
89,3178,32.6,Normal
99,1915,45.5,Mild Stress
68,3390,18.8,Relaxed
75,2179,33.9,Normal
105,931,62.2,Moderate Stress
69,2710,23.7,Normal
95,1617,44.7,Mild Stress
97,1502,47.1,Mild Stress
78,3250,24.1,Normal
129,0,85.1,High Stress
89,1673,45.3,Mild Stress
56,3620,2.0,Relaxed
89,1661,47.2,Mild Stress
114,1503,57.0,Moderate Stress
61,3285,15.1,Relaxed
103,742,66.3,Moderate Stress
133,475,86.4,High Stress
90,2065,38.5,Mild Stress
69,2345,21.3,Normal
114,895,66.6,Moderate Stress
99,1587,47.3,Mild Stress
103,886,62.4,Moderate Stress
101,1242,53.6,Moderate Stress
59,3587,11.6,Relaxed
126,80,75.0,High Stress
64,3347,23.1,Relaxed
131,915,77.2,High Stress
139,832,78.6,High Stress
137,352,78.2,High Stress
122,365,76.9,High Stress
64,3962,12.3,Relaxed
129,464,77.5,High Stress
60,3667,9.7,Relaxed
71,2537,24.5,Normal
74,2337,27.2,Normal
56,2351,22.7,Relaxed
122,684,77.7,High Stress
57,2525,24.6,Relaxed
137,835,79.3,High Stress
79,2128,36.4,Normal
97,1140,51.7,Mild Stress
139,426,83.8,High Stress
67,3390,15.5,Relaxed
67,3067,20.7,Relaxed
65,3160,19.3,Relaxed
83,2637,26.3,Normal
90,1574,45.0,Mild Stress
125,1128,69.4,High Stress
74,2853,27.6,Normal
57,3173,14.5,Relaxed
65,2544,23.1,Relaxed
128,688,76.9,High Stress
107,1504,59.5,Moderate Stress
65,3197,22.5,Relaxed
118,1655,61.1,Moderate Stress
64,2963,20.1,Relaxed
94,1914,44.9,Mild Stress
84,1421,47.5,Mild Stress
71,2931,22.4,Normal
77,2386,27.9,Normal
64,3327,15.7,Relaxed
73,2492,28.2,Normal
98,1332,45.4,Mild Stress
99,877,51.8,Moderate Stress
79,2784,28.7,Normal
87,1915,36.1,Mild Stress
72,2289,27.6,Normal
61,3104,12.2,Relaxed
101,1970,46.2,Mild Stress
60,3168,16.1,Relaxed
121,911,72.6,High Stress
75,3092,22.2,Normal
108,1567,55.8,Moderate Stress
131,543,78.6,High Stress
60,3402,14.6,Relaxed
107,1550,61.9,Moderate Stress
83,2340,31.2,Normal
79,2502,28.2,Normal
71,2138,22.0,Normal
132,496,83.8,High Stress
134,696,74.5,High Stress
65,3594,19.2,Relaxed
62,3530,3.8,Relaxed
99,1963,51.2,Mild Stress
113,929,66.6,Moderate Stress
73,2579,31.1,Normal
125,308,73.7,High Stress
110,1189,62.4,Moderate Stress
71,3088,16.4,Normal
64,3289,8.5,Relaxed
104,762,65.6,Moderate Stress
87,1745,45.3,Mild Stress
124,407,67.5,High Stress
136,362,81.4,High Stress
103,783,55.6,Moderate Stress
76,2527,29.3,Normal
62,3365,16.6,Relaxed
95,2315,48.5,Mild Stress
93,1661,40.4,Mild Stress
151,988,83.2,High Stress
83,1575,38.7,Mild Stress
106,1864,54.0,Moderate Stress
67,3266,25.3,Relaxed
72,2493,22.8,Relaxed
134,500,78.2,High Stress
134,779,75.1,High Stress
129,583,77.4,High Stress
117,416,68.9,High Stress
136,597,76.0,High Stress
54,3318,11.8,Relaxed
79,2773,31.2,Normal
72,3089,20.4,Normal
121,1247,60.3,Moderate Stress
95,1800,44.5,Mild Stress
92,1716,42.5,Mild Stress
70,2796,19.5,Normal
84,2073,35.9,Mild Stress
55,3927,3.6,Relaxed
74,2960,23.4,Normal
87,1565,48.9,Mild Stress
97,1776,51.4,Mild Stress
57,4006,9.6,Relaxed
136,77,83.0,High Stress
95,2556,52.3,Mild Stress
88,2256,34.8,Mild Stress
59,2742,15.2,Relaxed
62,3411,17.5,Relaxed
65,2863,11.3,Relaxed
92,1552,47.4,Mild Stress
86,1941,43.3,Mild Stress
145,1129,79.0,High Stress
107,1146,58.7,Moderate Stress
79,2305,30.8,Normal
93,1551,49.2,Mild Stress
133,620,80.6,High Stress
130,890,71.7,High Stress
75,2661,20.0,Normal
63,3640,9.9,Relaxed
63,3327,15.6,Relaxed
138,354,89.4,High Stress
89,2555,32.9,Normal
71,2927,19.1,Normal
91,1661,45.8,Mild Stress
95,2046,47.7,Mild Stress
52,3236,12.5,Relaxed
91,1321,55.9,Mild Stress
101,733,58.5,Moderate Stress
111,1004,64.5,Moderate Stress
132,709,77.8,High Stress
98,1514,52.3,Mild Stress
93,1951,47.6,Mild Stress
131,771,82.0,High Stress
94,1727,54.1,Mild Stress
61,3306,21.4,Relaxed
109,1405,52.9,Moderate Stress
93,1960,42.2,Mild Stress
166,713,97.5,High Stress
97,1999,35.0,Mild Stress
127,990,66.9,High Stress
99,2142,44.6,Mild Stress
89,2359,34.4,Mild Stress
104,781,56.0,Moderate Stress
89,2064,47.8,Mild Stress
145,631,88.1,High Stress
66,3717,11.9,Relaxed
130,710,68.6,High Stress
81,2469,34.5,Normal
65,3216,8.0,Relaxed
140,618,88.2,High Stress
115,1528,61.8,Moderate Stress
65,3229,18.5,Relaxed
123,719,69.7,High Stress
116,722,65.7,Moderate Stress
74,3829,16.9,Relaxed
91,1850,46.7,Mild Stress
95,1381,52.3,Mild Stress
106,919,64.1,Moderate Stress
72,3293,24.0,Normal
81,2226,35.1,Normal
96,1698,43.6,Mild Stress
140,530,77.8,High Stress
56,2842,20.8,Relaxed
59,3126,12.3,Relaxed
138,722,80.4,High Stress
64,3191,13.1,Normal
73,2623,19.8,Normal
105,913,61.1,Moderate Stress
105,963,58.1,Moderate Stress
74,3730,13.4,Relaxed
86,1816,38.7,Mild Stress
110,1091,66.9,Moderate Stress
72,3326,13.3,Relaxed
61,2799,28.6,Relaxed
129,315,84.4,High Stress
83,1959,41.9,Normal
123,526,69.6,High Stress
129,656,75.5,High Stress
61,3501,9.9,Relaxed
84,3072,31.0,Normal
70,3032,23.4,Relaxed
63,3416,15.9,Relaxed
70,3049,21.9,Relaxed
114,1159,60.8,Moderate Stress
56,3584,10.2,Relaxed
102,1047,66.8,Moderate Stress
141,944,85.5,High Stress
145,783,90.7,High Stress
59,3284,13.4,Relaxed
106,746,60.6,Moderate Stress
82,3287,19.5,Normal
56,3193,5.9,Relaxed
72,2358,29.3,Normal
70,3730,19.7,Relaxed
63,3812,12.6,Relaxed
86,1626,49.7,Mild Stress
106,708,52.6,Moderate Stress
59,2894,25.4,Relaxed
105,825,67.9,Moderate Stress
112,562,67.6,Moderate Stress
85,1925,36.0,Mild Stress
83,2526,31.6,Normal
104,1031,64.3,Moderate Stress
